source_material_id,source_material_id_orig,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quantity_after_extraction,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq
,Katza_1- 13/03/22_MF100_rep2,DBQ_AATN,EMOBON00582,Quick-DNA Fecal/soil,,3441105,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.979,,178.1,,,DBQ_AATNOSTA_2_H5FGYDRX5.UDI328-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF100_rep2,DBQ_AAPQ,EMOBON00582,Quick-DNA Fecal/soil,,4483104,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.979,,178.1,,,DBQ_AAPQOSTA_1_H3KVNDRX5.UDI325-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF500_rep1,DBQ_AAVY,EMOBON00583,Quick-DNA Fecal/soil,,13604084,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.794,,71.5,,,DBQ_AAVYOSTA_1_H3L7NDRX5.UDI315-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF500_rep1,DBQ_AAPR,EMOBON00583,Quick-DNA Fecal/soil,,2981713,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.794,,71.5,,,DBQ_AAPROSTA_2_HW5CMDRX3.UDI289-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF500_rep2,DBQ_AAVZ,EMOBON00584,Quick-DNA Fecal/soil,,122671,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.072,,96.5,,,DBQ_AAVZOSTA_1_H3L7NDRX5.UDI315-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF500_rep2,DBQ_AAPS,EMOBON00584,Quick-DNA Fecal/soil,,2205862,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.072,,96.5,,,DBQ_AAPSOSTA_1_H3KVNDRX5.UDI373-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF500_rep2,DBQ_AAVZ,EMOBON00584,Quick-DNA Fecal/soil,,303025,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.072,,96.5,,,DBQ_AAVZOSTA_1_H55TTDRX5.UDI013-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_SF_rep1,DBQ_AAJF,EMOBON00585,Quick-DNA Fecal/soil,,2179156,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.884,,88.4,,,DBQ_AAJFOSTA_2_H5FGYDRX5.UDI376-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_SF_rep1,DBQ_AAME,EMOBON00585,Quick-DNA Fecal/soil,,1932512,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.884,,88.4,,,DBQ_AAMEOSTA_1_H3L7NDRX5.UDI350-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_SF_rep2,DBQ_AAWA,EMOBON00586,Quick-DNA Fecal/soil,,492400,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.321,,118.9,,,DBQ_AAWAOSTA_1_H3L7NDRX5.UDI315-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_SF_rep2,DBQ_AAPU,EMOBON00586,Quick-DNA Fecal/soil,,4186763,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.321,,118.9,,,DBQ_AAPUOSTA_2_HW5CMDRX3.UDI301-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_SF_rep2,DBQ_AAWA,EMOBON00586,Quick-DNA Fecal/soil,,274484,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.321,,118.9,,,DBQ_AAWAOSTA_1_H55TTDRX5.UDI037-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_MF100_rep1,Failed - STOP,EMOBON00587,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.244,,22,,,,,,,,
,Katza_2- 22/03/22_MF100_rep1,Failed - STOP,EMOBON00587,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.244,,22,,,,,,,,
,Katza_2- 22/03/22_MF100_rep2,DBQ_AAWC,EMOBON00588,Quick-DNA Fecal/soil,,1491062,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.417,,37.5,,,DBQ_AAWCOSTA_1_H3L7NDRX5.UDI327-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_MF100_rep2,DBQ_AAQW,EMOBON00588,Quick-DNA Fecal/soil,,2736249,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.417,,37.5,,,DBQ_AAQWOSTA_1_H3KVNDRX5.UDI325-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_2- 22/03/22_MF500_rep1,Failed - STOP,EMOBON00589,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.205,,18.4,,,,,,,,
,Katza_2- 22/03/22_MF500_rep1,Failed - STOP,EMOBON00589,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.205,,18.4,,,,,,,,
,Katza_2- 22/03/22_MF500_rep2,Failed - STOP,EMOBON00590,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.215,,19.3,,,,,,,,
,Katza_2- 22/03/22_MF500_rep2,DBQ_AASL,EMOBON00590,Quick-DNA Fecal/soil,,8486627,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.215,,19.3,,,DBQ_AASLOSTA_1_H3L7NDRX5.UDI303-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_SF_rep1,DBQ_AAJG,EMOBON00591,Quick-DNA Fecal/soil,,3707847,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.97,,97,,,DBQ_AAJGOSTA_2_H3KVNDRX5.UDI293-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_SF_rep1,DBQ_AAMF,EMOBON00591,Quick-DNA Fecal/soil,,1657370,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.97,,97,,,DBQ_AAMFOSTA_1_H3L7NDRX5.UDI362-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_SF_rep2,DBQ_AAJD,EMOBON00592,Quick-DNA Fecal/soil,,2744298,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.34,,234,,,DBQ_AAJDOSTA_2_H5FGYDRX5.UDI352-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_SF_rep2,DBQ_AAMC,EMOBON00592,Quick-DNA Fecal/soil,,928863,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.34,,234,,,DBQ_AAMCOSTA_1_H3KVNDRX5.UDI326-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_MF100_rep1,Failed - STOP,EMOBON00593,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.22,,19.8,,,,,,,,
,Katza_3- 25/03/22_MF100_rep1,DBQ_AASM,EMOBON00593,Quick-DNA Fecal/soil,,4107051,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.22,,19.8,,,DBQ_AASMOSTA_1_H3L7NDRX5.UDI303-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_MF100_rep2,DBQ_AAWD,EMOBON00594,Quick-DNA Fecal/soil,,1456847,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.497,,44.7,,,DBQ_AAWDOSTA_1_H3L7NDRX5.UDI327-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_MF100_rep2,DBQ_AARA,EMOBON00594,Quick-DNA Fecal/soil,,7773529,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.497,,44.7,,,DBQ_AARAOSTA_2_HW5CMDRX3.UDI301-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_MF500_rep1,DBQ_AAWE,EMOBON00595,Quick-DNA Fecal/soil,,4075021,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.304,,27.4,,,DBQ_AAWEOSTA_1_H3L7NDRX5.UDI327-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_MF500_rep1,DBQ_AARB,EMOBON00595,Quick-DNA Fecal/soil,,7061674,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.304,,27.4,,,DBQ_AARBOSTA_1_H3KVNDRX5.UDI337-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_3- 25/03/22_MF500_rep2,Failed - STOP,EMOBON00596,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.219,,19.7,,,,,,,,
,Katza_3- 25/03/22_MF500_rep2,Failed - STOP,EMOBON00596,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.219,,19.7,,,,,,,,
EMOBON_BPNS_So_52,EMOBON_BPNS_So_220420_macro_2,DBM_AACG,EMOBON00597,Quick-DNA Fecal/soil,,2909266,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.679,,331.1,,,DBM_AACGOSTA_2_H3KVNDRX5.UDI329-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_So_52,EMOBON_BPNS_So_220420_macro_2,DBM_AADB,EMOBON00597,Quick-DNA Fecal/soil,,5175505,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.679,,331.1,,,DBM_AADBOSTA_1_H3KVNDRX5.UDI349-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_So_23,EMOBON_BPNS_So_211028_macro_1,DBM_AACH,EMOBON00598,Quick-DNA Fecal/soil,,686187,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.963,,176.6,,,DBM_AACHOSTA_2_H5FGYDRX5.UDI340-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_So_23,EMOBON_BPNS_So_211028_macro_1,DBM_AACV,EMOBON00598,Quick-DNA Fecal/soil,,872664,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.963,,176.6,,,DBM_AACVOSTA_1_H3KVNDRX5.UDI314-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_So_24,EMOBON_BPNS_So_211028_macro_2,DBM_AACI,EMOBON00599,Quick-DNA Fecal/soil,,750470,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.842,,255.8,,,DBM_AACIOSTA_2_H5FGYDRX5.UDI352-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_So_24,EMOBON_BPNS_So_211028_macro_2,DBM_AACW,EMOBON00599,Quick-DNA Fecal/soil,,619910,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.842,,255.8,,,DBM_AACWOSTA_1_H3KVNDRX5.UDI326-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_So_24,EMOBON_BPNS_So_211028_macro_2,DBM_AACW,EMOBON00599,Quick-DNA Fecal/soil,,8717486,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.842,,255.8,,,DBM_AACWOSTA_1_H55TTDRX5.UDI061-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_8,EMO BON CPOWERB HA 20210623 20220622 SF40 (1),Failed - STOP,EMOBON00600,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.2,,18,,,,,,,,
EMOBON_BPNS_Ha_8,EMO BON CPOWERB HA 20210623 20220622 SF40 (1),Failed - STOP,EMOBON00600,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.2,,18,,,,,,,,
EMOBON_BPNS_Ha_9,EMO BON CPOWERB HA 20210623 20220622 SF40 (2),Failed - STOP,EMOBON00601,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.251,,22.6,,,,,,,,
EMOBON_BPNS_Ha_9,EMO BON CPOWERB HA 20210623 20220622 SF40 (2),Failed - STOP,EMOBON00601,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.251,,22.6,,,,,,,,
EMOBON_BPNS_Ha_10,EMO BON CPOWERB HA 20210623 20220622 SF40 (3),DBQ_AAWI,EMOBON00602,Quick-DNA Fecal/soil,,1137376,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.425,,38.3,,,DBQ_AAWIOSTA_1_H3L7NDRX5.UDI327-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_10,EMO BON CPOWERB HA 20210623 20220622 SF40 (3),DBQ_AARX,EMOBON00602,Quick-DNA Fecal/soil,,5874396,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.425,,38.3,,,DBQ_AARXOSTA_2_HW5CMDRX3.UDI313-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_11,EMO BON CPOWERC HA 20210623 20220622 SF40 (1),DBQ_AAUZ,EMOBON00603,Quick-DNA Fecal/soil,,11215951,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.75,,67.5,,,DBQ_AAUZOSTA_1_H3L7NDRX5.UDI339-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_11,EMO BON CPOWERC HA 20210623 20220622 SF40 (1),DBQ_AARC,EMOBON00603,Quick-DNA Fecal/soil,,9298885,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.75,,67.5,,,DBQ_AARCOSTA_1_H3KVNDRX5.UDI290-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_16,EMO BON CPOWERC HA 20210623 20220622 SF40 (2),Failed - STOP,EMOBON00604,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.206,,18.6,,,,,,,,
EMOBON_BPNS_Ha_16,EMO BON CPOWERC HA 20210623 20220622 SF40 (2),Failed - STOP,EMOBON00604,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.206,,18.6,,,,,,,,
EMOBON_BPNS_Ha_17,EMO BON CPOWERC HA 20210623 20220622 SF40 (3),DBQ_AAUG,EMOBON00605,Quick-DNA Fecal/soil,,190615,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.242,,21.8,,,DBQ_AAUGOSTA_2_H5FGYDRX5.UDI363-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_17,EMO BON CPOWERC HA 20210623 20220622 SF40 (3),DBQ_AAQJ,EMOBON00605,Quick-DNA Fecal/soil,,2910183,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.242,,21.8,,,DBQ_AAQJOSTA_2_HW5CMDRX3.UDI313-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_17,EMO BON CPOWERC HA 20210623 20220622 SF40 (3),DBQ_AAUG,EMOBON00605,Quick-DNA Fecal/soil,,6018641,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.242,,21.8,,,DBQ_AAUGOSTA_1_H55TTDRX5.UDI001-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_4,EMO BON CPOWERB HA 20210623 20220622 MF500 (1),DBQ_AAVA,EMOBON00606,Quick-DNA Fecal/soil,,11425444,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.149,,283.4,,,DBQ_AAVAOSTA_2_H5FGYDRX5.UDI316-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_4,EMO BON CPOWERB HA 20210623 20220622 MF500 (1),DBQ_AARD,EMOBON00606,Quick-DNA Fecal/soil,,10092031,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.149,,283.4,,,DBQ_AARDOSTA_1_H3KVNDRX5.UDI302-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_5,EMO BON CPOWERB HA 20210623 20220622 MF500 (2),Failed - STOP,EMOBON00607,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.206,,18.5,,,,,,,,
EMOBON_BPNS_Ha_5,EMO BON CPOWERB HA 20210623 20220622 MF500 (2),Failed - STOP,EMOBON00607,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.206,,18.5,,,,,,,,
EMOBON_BPNS_Ha_6,EMO BON CPOWERB HA 20210623 20220622 MF100 (1),DBQ_AATT,EMOBON00608,Quick-DNA Fecal/soil,,643626,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.284,,1915.6,,,DBQ_AATTOSTA_2_H5FGYDRX5.UDI304-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_6,EMO BON CPOWERB HA 20210623 20220622 MF100 (1),DBQ_AASH,EMOBON00608,Quick-DNA Fecal/soil,,4694404,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.284,,1915.6,,,DBQ_AASHOSTA_1_H3KVNDRX5.UDI349-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_6,EMO BON CPOWERB HA 20210623 20220622 MF100 (1),DBQ_AATT,EMOBON00608,Quick-DNA Fecal/soil,,762257,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,21.284,,1915.6,,,DBQ_AATTOSTA_1_H55TTDRX5.UDI025-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_7,EMO BON CPOWERB HA 20210623 20220622 MF100 (2),DBQ_AATU,EMOBON00609,Quick-DNA Fecal/soil,,3366927,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.359,,752.3,,,DBQ_AATUOSTA_2_H5FGYDRX5.UDI316-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_7,EMO BON CPOWERB HA 20210623 20220622 MF100 (2),DBQ_AAPX,EMOBON00609,Quick-DNA Fecal/soil,,6463804,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.359,,752.3,,,DBQ_AAPXOSTA_1_H3KVNDRX5.UDI302-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_18,EMO BON CPOWERC HA 20210623 20220622 MF500 (1),DBQ_AATV,EMOBON00610,Quick-DNA Fecal/soil,,3163188,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.357,,122.1,,,DBQ_AATVOSTA_2_H5FGYDRX5.UDI328-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_18,EMO BON CPOWERC HA 20210623 20220622 MF500 (1),DBQ_AAPY,EMOBON00610,Quick-DNA Fecal/soil,,7312045,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.357,,122.1,,,DBQ_AAPYOSTA_1_H3KVNDRX5.UDI325-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_19,EMO BON CPOWERC HA 20210623 20220622 MF500 (2),DBQ_AATW,EMOBON00611,Quick-DNA Fecal/soil,,2039635,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.389,,35,,,DBQ_AATWOSTA_2_H5FGYDRX5.UDI351-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_19,EMO BON CPOWERC HA 20210623 20220622 MF500 (2),DBQ_AAPZ,EMOBON00611,Quick-DNA Fecal/soil,,7140231,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.389,,35,,,DBQ_AAPZOSTA_2_HW5CMDRX3.UDI289-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_14,EMO BON CPOWERC HA 20210623 20220622 MF100 (1),DBQ_AATX,EMOBON00612,Quick-DNA Fecal/soil,,2378031,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.853,,346.7,,,DBQ_AATXOSTA_1_H3L7NDRX5.UDI339-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_14,EMO BON CPOWERC HA 20210623 20220622 MF100 (1),DBQ_AAQA,EMOBON00612,Quick-DNA Fecal/soil,,5329614,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.853,,346.7,,,DBQ_AAQAOSTA_1_H3KVNDRX5.UDI373-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_15,EMO BON CPOWERC HA 20210623 20220622 MF100 (2),DBQ_AATY,EMOBON00613,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.93,,173.7,,,,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BPNS_Ha_15,EMO BON CPOWERC HA 20210623 20220622 MF100 (2),DBQ_AAQB,EMOBON00613,Quick-DNA Fecal/soil,,1483040,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.93,,173.7,,,DBQ_AAQBOSTA_2_HW5CMDRX3.UDI313-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_1,EMOBON_EMT21_So_211020_macro_1mm_1,DBM_AACX,EMOBON00614,Quick-DNA Fecal/soil,,760515,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.356,,752,,,DBM_AACXOSTA_1_H3L7NDRX5.UDI338-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_1,EMOBON_EMT21_So_211020_macro_1mm_1,DBM_AACJ,EMOBON00614,Quick-DNA Fecal/soil,,10499944,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.356,,752,,,DBM_AACJOSTA_1_H55TTDRX5.UDI037-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_2,EMOBON_EMT21_So_211020_macro_1mm_2,DBM_AACY,EMOBON00615,Quick-DNA Fecal/soil,,868989,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.591,,323.2,,,DBM_AACYOSTA_1_H3L7NDRX5.UDI350-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_2,EMOBON_EMT21_So_211020_macro_1mm_2,DBM_AACK,EMOBON00615,Quick-DNA Fecal/soil,,4287038,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.591,,323.2,,,DBM_AACKOSTA_1_H55TTDRX5.UDI001-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_5,EMOBON_EMT21_So_211020_macro_0.5mm_1,DBM_AACL,EMOBON00616,Quick-DNA Fecal/soil,,850089,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.151,,643.5,,,DBM_AACLOSTA_2_H3KVNDRX5.UDI293-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_5,EMOBON_EMT21_So_211020_macro_0.5mm_1,DBM_AACZ,EMOBON00616,Quick-DNA Fecal/soil,,860782,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.151,,643.5,,,DBM_AACZOSTA_1_H3L7NDRX5.UDI362-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_6,EMOBON_EMT21_So_211020_macro_0.5mm_2,DBM_AACM,EMOBON00617,Quick-DNA Fecal/soil,,869938,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,6.528,,587.5,,,DBM_AACMOSTA_2_H3KVNDRX5.UDI305-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_So_6,EMOBON_EMT21_So_211020_macro_0.5mm_2,DBM_AADA,EMOBON00617,Quick-DNA Fecal/soil,,718910,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,6.528,,587.5,,,DBM_AADAOSTA_1_H3L7NDRX5.UDI374-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_Ha_1,EMO BON Toralla JTA ARMS 210701 211009 SF (1),DBQ_AAJH,EMOBON00618,Quick-DNA Fecal/soil,,2221967,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,16.25,,1592.5,,,DBQ_AAJHOSTA_2_H3KVNDRX5.UDI305-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_EMT21_Ha_1,EMO BON Toralla JTA ARMS 210701 211009 SF (1),DBQ_AAMG,EMOBON00618,Quick-DNA Fecal/soil,,1518632,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,16.25,,1592.5,,,DBQ_AAMGOSTA_1_H3L7NDRX5.UDI374-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
